Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2008-04-18,4.846274375915527,6.110000133514404,4.005000114440918,21.708763122558594,0.43603387475013733,4.8829882074228586,6.389999866485596,4.099999904632568,21.781125942341657,0.44291140161019366,4.766225164958422,5.980000019073486,3.815999984741211,21.42654964363125,0.4300733915535941,4.7884941378444665,6.380000114440918,3.8239998817443848,21.7159995425575,0.43901413001278583,1026765600,34375600,335826000,73658900,573540000
2008-04-21,5.0605387687683105,6.139999866485596,4.008999824523926,22.012685775756836,0.4555201530456543,5.070770825509193,6.139999866485596,4.066999912261963,22.142938574817894,0.45850040832331623,4.86794016927768,5.949999809265137,3.953000068664551,21.795598697459067,0.4325951271637377,4.88148179373138,6.099999904632568,4.001500129699707,21.846252257048146,0.4325951271637377,1039152800,14601100,186708000,54411700,679892000
2008-04-22,4.820993423461914,5.960000038146973,3.9800000190734863,21.889663696289062,0.447037935256958,5.055723175482423,6.139999866485596,3.996999979019165,22.215295609142554,0.4520814297686075,4.757495298108759,5.929999828338623,3.877000093460083,21.68704813049071,0.43740941343709794,5.0376666080116985,6.139999866485596,3.996999979019165,22.171877100625007,0.44726716885867746,1439572400,14770500,144900000,67387500,587668000
2008-04-23,4.901946544647217,5.920000076293945,4.050000190734863,22.758014678955078,0.4685874283313751,4.96062920173699,6.070000171661377,4.131999969482422,22.765249716878692,0.47363095021593615,4.847477087939797,5.860000133514404,3.937000036239624,21.925844536765016,0.44726717277449923,4.936855517450949,6.03000020980835,4.014999866485596,22.03438942849807,0.4532276837314773,1504190800,23275900,385008000,98351500,1020496000
2008-04-24,5.084012031555176,6.03000020980835,3.884500026702881,23.011281967163086,0.45735421776771545,5.115309688904099,6.130000114440918,4.026500225067139,23.22836898601712,0.47363097978495244,4.790599959372717,5.829999923706055,3.8464999198913574,22.548162257498156,0.4504767173089546,4.975675810407414,5.940000057220459,3.885499954223633,22.888265621757636,0.4713384796320321,1696066400,20086700,421470000,115416700,655764000
2008-04-25,5.107787609100342,6.059999942779541,4.043000221252441,21.585744857788086,0.4619392454624176,5.149015181547981,6.099999904632568,4.065999984741211,21.9909746808939,0.46308546821026936,5.00817711076826,5.929999828338623,3.86299991607666,21.419311352966787,0.4472672007558068,5.136978268456669,6.090000152587891,3.890500068664551,21.744941943242473,0.4617099571868352,992474000,11075600,189130000,145194900,552208000
2008-04-28,5.183318614959717,6.0,4.098499774932861,20.977903366088867,0.4536861777305603,5.228759352659197,6.110000133514404,4.125,21.592985325536667,0.46675344963394505,5.089727048258903,6.0,4.00600004196167,20.854886974199307,0.45185217225914176,5.108385092704288,6.059999942779541,4.0320000648498535,21.564039642642122,0.45987594961269235,787214400,8014900,219838000,97473000,535700000
2008-04-29,5.26788330078125,6.019999980926514,4.0370001792907715,20.724628448486328,0.4630853533744812,5.2862396052370455,6.070000171661377,4.088500022888184,20.912771194817708,0.46881662966504467,5.123433576931135,5.949999809265137,3.993000030517578,20.587140633256503,0.4486426005249629,5.14931385278384,5.980000019073486,4.071000099182129,20.840408387735526,0.4486426005249629,923476400,10695600,134528000,84428900,573408000
2008-04-30,5.234780788421631,5.960000038146973,3.93149995803833,20.63779067993164,0.4711093008518219,5.416846780670861,6.070000171661377,4.066999912261963,21.137091065587278,0.4761527689808047,5.203784078755045,5.929999828338623,3.8959999084472656,20.630554262431566,0.4653780224736343,5.3021903751038,6.039999961853027,4.045000076293945,20.79698772431678,0.4685875121298091,1139524400,14029700,157514000,74733600,1068320000
2008-05-01,5.416846752166748,6.21999979019165,3.9679999351501465,21.27458381652832,0.49288806319236755,5.416846752166748,6.289999961853027,4.000500202178955,21.339710204779177,0.494034286029363,5.262165754648789,5.96999979019165,3.8984999656677246,20.608848476790705,0.47454800588276663,5.265174781137156,5.980000019073486,3.9200000762939453,20.623321314225507,0.4768405062142768,903576800,19591800,143940000,71699400,1014624000
2008-05-02,5.445136070251465,6.159999847412109,3.865499973297119,21.158809661865234,0.5162716507911682,5.4746276697469565,6.340000152587891,4.059999942779541,21.433788127477182,0.5162716507911682,5.373212728844244,6.090000152587891,3.819999933242798,20.88383257645941,0.49884863523586537,5.422565755400514,6.28000020980835,4.014999866485596,21.412078865390093,0.5064138927093196,1006082000,16102500,163098000,66024200,1131016000
2008-05-05,5.559189796447754,6.53000020980835,3.7960000038146973,21.04302406311035,0.5034337639808655,5.576644079630669,6.590000152587891,3.8884999752044678,21.875192897662956,0.5151255036481329,5.448445240462068,6.110000133514404,3.7934999465942383,20.97789767447351,0.5022874860575339,5.474626866132866,6.159999847412109,3.8635001182556152,21.65810585567732,0.5128330024590095,854557200,41539000,112948000,119687700,943392000
2008-05-06,5.6172709465026855,7.119999885559082,3.7855000495910645,21.49167251586914,0.5165006518363953,5.631113513722055,7.409999847412109,3.8385000228881836,21.607452456436043,0.517646874295601,5.482451766917864,6.440000057220459,3.752500057220459,20.934480689262323,0.4942633567582908,5.557083181370699,6.449999809265137,3.7755000591278076,20.98513424073462,0.5020578990423951,918870400,75533800,130914000,93582000,729036000
2008-05-07,5.4947896003723145,6.909999847412109,3.6589999198913574,21.13709259033203,0.5045799016952515,5.663615333027016,7.269999980926514,3.8320000171661377,21.810064284123936,0.5247539415335575,5.433097920316492,6.860000133514404,3.6545000076293945,21.043021916456187,0.5002241337771745,5.598913822533081,7.150000095367432,3.763000011444092,21.484433754363913,0.5178764391322662,1157133600,26791200,167532000,88775000,715632000
2008-05-08,5.569121360778809,6.929999828338623,3.6394999027252197,21.180513381958008,0.5032042264938354,5.6124559285004345,7.239999771118164,3.7079999446868896,21.267347647173462,0.5100817266565458,5.509234935275829,6.670000076293945,3.578000068664551,20.98513421491459,0.481654736915512,5.530300132502697,6.989999771118164,3.686500072479248,21.187749800760255,0.5084769820843313,899085600,30371400,162626000,69589900,1360000000
2008-05-09,5.5206708908081055,6.940000057220459,3.620500087738037,21.267349243164062,0.5165006518363953,5.544745517274221,7.059999942779541,3.6670000553131104,21.38312919227712,0.5371331480196097,5.458075978051843,6.730000019073486,3.5829999446868896,20.948955073206086,0.5036626432797838,5.511943949207184,6.900000095367432,3.609999895095825,21.137096455360407,0.5045796321786487,673072400,15496100,84870000,51621200,2030352000
2008-05-12,5.662410259246826,7.159999847412109,3.7265000343322754,21.701519012451172,0.5018290281295776,5.683776797437065,7.300000190734863,3.746500015258789,21.752172554288023,0.5231493520381191,5.502613239734248,6.96999979019165,3.5889999866485596,21.23839933827937,0.4967855576630812,5.573634539088206,6.96999979019165,3.6500000953674316,21.274580045246978,0.5231493520381191,818563200,24085800,144308000,64278800,1006652000
2008-05-13,5.716578960418701,7.190000057220459,3.7279999256134033,21.628894805908203,0.49151232838630676,5.761418233136676,7.320000171661377,3.747999906539917,21.883094940375905,0.504350335331994,5.653382578326554,7.110000133514404,3.6654999256134033,21.44732248969594,0.4878443185936112,5.675952083399352,7.190000057220459,3.7284998893737793,21.788677945471736,0.504350335331994,823236400,15153600,100416000,70934700,854108000
2008-05-14,5.605234146118164,7.159999847412109,3.7100000381469727,21.737836837768555,0.5059551000595093,5.7851935761866455,7.420000076293945,3.7874999046325684,21.977512227840563,0.5190223410711696,5.584469488319862,7.099999904632568,3.6989998817443848,21.592578437906287,0.4915123484871485,5.7547991476172164,7.260000228881836,3.746000051498413,21.708784603681394,0.4977020913528036,916823600,24836900,91784000,66730400,751148000
2008-05-15,5.709657669067383,7.409999847412109,3.805999994277954,22.115503311157227,0.5451570153236389,5.714774099274834,7.420000076293945,3.815999984741211,22.173606382857866,0.5474495152841584,5.543239890304719,7.159999847412109,3.677500009536743,21.745095709583214,0.5025164504689635,5.621784768232612,7.170000076293945,3.694499969482422,21.774146552790285,0.5048089504294831,873208000,16955600,138354000,53355800,1165464000
2008-05-16,5.646158218383789,7.260000228881836,3.822999954223633,21.781408309936523,0.5595998167991638,5.726809666008024,7.480000019073486,3.8415000438690186,22.137289776023717,0.5607460942029341,5.627500170601323,7.170000076293945,3.743000030517578,21.730568298393553,0.5417182828344546,5.721091352248736,7.480000019073486,3.821000099182129,22.130026719333806,0.5543270609883533,765769200,18008000,124134000,81538200,1091556000
2008-05-19,5.525186538696289,7.099999904632568,4.114500045776367,21.396486282348633,0.5479079484939575,5.678362887982188,7.480000019073486,4.237500190734863,21.708790963849747,0.580232176310335,5.4559708638252555,7.059999942779541,3.943000078201294,21.28754314317752,0.5440106499998537,5.653385426086655,7.309999942779541,3.950500011444092,21.694266227837524,0.5598289135654754,945820400,23527700,373696000,59615000,1158532000
2008-05-20,5.594400405883789,7.119999885559082,4.035999774932861,20.888076782226562,0.5336946249008179,5.602224117229494,7.230000019073486,4.135000228881836,21.287535273271693,0.5391966150021859,5.420459036234896,7.0,4.001500129699707,20.793658413973716,0.5275048792045888,5.471617719000059,7.070000171661377,4.108500003814697,21.280272215307114,0.5330068693059566,969850000,18484100,158244000,75767600,771404000
2008-05-21,5.362378120422363,7.079999923706055,3.9149999618530273,20.51767349243164,0.5293389558792114,5.6560915128087075,7.260000228881836,4.057499885559082,21.098704400049435,0.5557027430476824,5.303996412649506,7.050000190734863,3.875,20.474096520682046,0.5281926781226323,5.587477748091785,7.159999847412109,4.018499851226807,20.924395127764097,0.5350702353470437,1157657200,13446400,141410000,60125100,1066660000
2008-05-22,5.328071594238281,7.070000171661377,3.9630000591278076,20.677453994750977,0.5421767234802246,5.456871933716701,7.190000057220459,3.984499931335449,20.844501571400837,0.5465324895097998,5.176099054580179,7.010000228881836,3.9000000953674316,20.466830837225082,0.5284217246413093,5.394578765949717,7.159999847412109,3.934000015258789,20.53946003768762,0.5369039684595565,1206735600,11537300,107812000,52203100,693108000
2008-05-23,5.452056407928467,6.880000114440918,3.9175000190734863,20.372411727905273,0.5297971367835999,5.476733318713379,7.059999942779541,3.94350004196167,20.57577320482474,0.5456153988995013,5.3506410828476705,6.760000228881836,3.871500015258789,20.29978391534314,0.522002595167252,5.4400186944759055,7.019999980926514,3.927500009536743,20.524933181916555,0.5412596336811741,906917200,13377900,126638000,48890700,802672000
2008-05-27,5.610351085662842,6.920000076293945,4.031000137329102,20.655670166015625,0.5355284810066223,5.610351085662842,7.0,4.045000076293945,20.699247140536382,0.5362162364443221,5.472221881777585,6.789999961853027,3.8984999656677246,20.372416368413095,0.5206272042856417,5.4996068878256255,6.909999847412109,3.9130001068115234,20.415994728220895,0.5307142476002328,789905200,13114700,202164000,47334500,832856000
2008-05-28,5.627803802490234,6.820000171661377,4.004000186920166,20.466833114624023,0.5405720472335815,5.656091627499951,7.070000171661377,4.0395002365112305,20.750085504130695,0.551576025829028,5.528796013163359,6.739999771118164,3.94950008392334,20.365153053834334,0.5343823024414537,5.639840713200437,7.010000228881836,4.036499977111816,20.742822444747585,0.5502005694977324,743979600,18159000,134012000,52318500,751736000
2008-05-29,5.618172645568848,6.769999980926514,4.017499923706055,20.561250686645508,0.5391964316368103,5.6636142054793615,6.900000095367432,4.0980000495910645,20.829978350130606,0.5417181648553838,5.5823612554058535,6.75,4.008500099182129,20.43778144427997,0.5293386776728372,5.620279245201117,6.820000171661377,4.0304999351501465,20.488621476085726,0.5408011759265846,647186400,12623100,137152000,47699200,693460000
2008-05-30,5.680166244506836,6.880000114440918,4.080999851226807,20.568506240844727,0.5662478804588318,5.703940730207829,6.949999809265137,4.088500022888184,20.844496863206363,0.5680818580578058,5.638938278479915,6.710000038146973,4.014999866485596,20.481352328204764,0.552951351565037,5.641044878478737,6.860000133514404,4.0289998054504395,20.612083197164708,0.554556095628513,610184400,20871900,105412000,63399200,830244000
2008-06-02,5.600419044494629,6.800000190734863,4.011499881744385,20.190845489501953,0.5685405731201172,5.707250549076558,6.880000114440918,4.078499794006348,20.597568565485147,0.5728963397207402,5.553171415664343,6.739999771118164,4.002500057220459,20.009273132994608,0.5600583281898346,5.675652351290142,6.880000114440918,4.057499885559082,20.51041322483528,0.566248073013081,679840000,10823700,124304000,77028400,734660000
2008-06-03,5.578451633453369,6.809999942779541,4.005499839782715,19.83495330810547,0.5492834448814392,5.663616880207372,6.869999885559082,4.0945000648498535,20.56124234860293,0.5712915081478704,5.487268331350641,6.71999979019165,3.9630000591278076,19.805902466834503,0.5426352338433045,5.623290927137895,6.840000152587891,4.0355000495910645,20.27072700946123,0.5703744645186399,750520400,15573200,117400000,86616700,840696000
2008-06-04,5.573033809661865,7.190000057220459,4.074999809265137,20.00200653076172,0.5557023882865906,5.630211751311736,7.300000190734863,4.091000080108643,20.074634347244782,0.5568486106538881,5.514050612530304,6.809999942779541,3.9860000610351562,19.755068075916256,0.5341528502749274,5.537824296393229,6.849999904632568,4.005499839782715,19.813171160274788,0.5371331049503969,726983600,33424100,129166000,79567400,831724000
2008-06-05,5.700631141662598,7.78000020980835,4.225500106811523,20.553985595703125,0.569686770439148,5.71296980136271,7.789999961853027,4.24399995803833,20.553985595703125,0.5811493251206592,5.588382245234178,7.289999961853027,4.090000152587891,20.04558394260411,0.5632677922887127,5.607642190290184,7.309999942779541,4.105500221252441,20.13273787843282,0.574959525915939,755445600,40481900,178774000,76063400,827860000
2008-06-06,5.586575984954834,7.429999828338623,4.031499862670898,19.9656925201416,0.5515760779380798,5.716279556720784,7.699999809265137,4.182000160217285,20.459569461566904,0.5634971014239565,5.5838679007643375,7.420000076293945,4.0279998779296875,19.9656925201416,0.5483665884326573,5.657596899125774,7.690000057220459,4.1620001792907715,20.32883716703822,0.5628093458645775,966422800,29842400,156874000,78500800,784876000
2008-06-09,5.465297698974609,7.679999828338623,3.9714999198913574,20.125473022460938,0.5430935621261597,5.565509658317641,7.980000019073486,4.076499938964844,20.270731416253707,0.5559315684200233,5.288949609902974,7.440000057220459,3.9059998989105225,19.8276945619438,0.5320895879642719,5.56099591739395,7.570000171661377,4.059500217437744,20.081896058437792,0.548366315687166,1888392800,26738500,130746000,66787100,637916000
2008-06-10,5.586575984954834,7.429999828338623,3.9809999465942383,20.256202697753906,0.5109987854957581,5.620882268699218,7.650000095367432,4.052000045776367,20.546719448020358,0.5291095528563542,5.387355811660262,7.380000114440918,3.9100000858306885,19.842218129496704,0.5075600079840878,5.432195900037026,7.579999923706055,3.9100000858306885,19.87127035863796,0.5284217973540202,1140941200,23476600,121312000,77433900,1225208000
2008-06-11,5.441222190856934,6.960000038146973,3.864000082015991,19.696962356567383,0.48715677857398987,5.5974078873426265,7.429999828338623,4.0,20.292519237892538,0.5233783161259801,5.404508374771454,6.920000076293945,3.8515000343322754,19.689699298833343,0.4864690230179061,5.547452186313461,7.429999828338623,3.9674999713897705,20.22715310357279,0.5109988254315099,961550800,26590500,117490000,59330800,999428000
2008-06-12,5.214015960693359,7.139999866485596,3.807499885559082,20.510406494140625,0.4901370406150818,5.495090527349035,7.360000133514404,3.952500104904175,20.735555754444356,0.507789287690561,5.152023347017868,7.090000152587891,3.750499963760376,19.747803401180448,0.48601050722651623,5.461686276161316,7.090000152587891,3.9010000228881836,19.90032346565781,0.49816081909894644,1308333600,22173500,124088000,113996300,825992000
2008-06-13,5.187235355377197,7.519999980926514,3.9584999084472656,21.113229751586914,0.48853203654289246,5.241102944870442,7.550000190734863,4.0,21.476374401969313,0.4965557561103442,4.9747752308714395,7.230000019073486,3.8350000381469727,20.69924507179688,0.47408928666398914,5.165267320830973,7.230000019073486,3.8350000381469727,20.793662071370065,0.4908245356560916,1345957200,19410900,119490000,131969100,705748000
2008-06-16,5.321751594543457,7.710000038146973,4.085000038146973,21.011550903320312,0.4818840026855469,5.353650735336534,7.769999980926514,4.126500129699707,21.142283206635824,0.48784451415588104,5.087924608489468,7.409999847412109,3.9205000400543213,20.800926329025987,0.4779867577989859,5.155033261662106,7.46999979019165,3.9210000038146973,21.076917054978068,0.4832595137413957,1051730400,18112000,115088000,74718900,630496000
2008-06-17,5.45988130569458,7.71999979019165,4.148499965667725,20.917125701904297,0.4701920747756958,5.476733703920644,7.940000057220459,4.215000152587891,21.149539379500748,0.4889905359543594,5.338904687744455,7.579999923706055,4.139999866485596,20.909864029895328,0.4690457978144391,5.359669343117771,7.880000114440918,4.15749979019165,21.09143630642327,0.48876130242510557,899656800,24980400,176048000,44256700,687912000
2008-06-18,5.379230976104736,7.289999961853027,4.125999927520752,20.670190811157227,0.45643725991249084,5.483053857880629,7.699999809265137,4.1585001945495605,20.960707611250236,0.48142550235997816,5.337100178716299,7.269999980926514,4.065999984741211,20.670190811157227,0.4488719760949823,5.450552428967461,7.659999847412109,4.099999904632568,20.735556952649475,0.46537800018998393,811468000,22951700,136932000,49677800,1065272000
2008-06-19,5.4439311027526855,7.329999923706055,4.2129998207092285,21.011550903320312,0.4552910029888153,5.487266470594295,7.400000095367432,4.223499774932861,21.200386298633056,0.46537802120557803,5.320548152567998,7.019999980926514,4.074999809265137,20.575777020697597,0.4442869955381471,5.373211945009104,7.329999923706055,4.110499858856201,20.73556017736823,0.45895904191071885,791949200,20543400,134346000,62037800,784928000
2008-06-20,5.274505615234375,6.989999771118164,4.054999828338623,20.50314712524414,0.45299845933914185,5.446941877200893,7.25,4.172999858856201,21.00428714280291,0.4580419816305278,5.266380157019394,6.960000038146973,4.0254998207092285,20.408730123381705,0.444974708657629,5.397287102806291,7.239999771118164,4.15500020980835,20.98976102396655,0.445203969608604,888367200,22395100,131778000,97480400,741008000
2008-06-23,5.211007595062256,6.550000190734863,4.033999919891357,20.314306259155273,0.44359922409057617,5.2928620434208735,7.170000076293945,4.107500076293945,20.633873860959635,0.4568957588082053,5.162857541399195,6.510000228881836,3.9774999618530273,20.18357538073612,0.43970197899265573,5.258554959423972,7.130000114440918,4.065000057220459,20.553981614186903,0.45643726420764286,645780800,29666900,148516000,57145300,776616000
2008-06-24,5.213715553283691,6.239999771118164,3.9820001125335693,20.139999389648438,0.4582711160182953,5.289852085508315,6.489999771118164,4.0395002365112305,20.3433608664329,0.46881665289071883,5.164964016873317,6.21999979019165,3.881500005722046,19.980216262716397,0.4410773682810606,5.187232984228232,6.489999771118164,3.9774999618530273,20.277994726940992,0.4410773682810606,621947200,37493200,142802000,65218300,1078928000
2008-06-25,5.338303089141846,6.429999828338623,4.0254998207092285,20.59030532836914,0.4607929587364197,5.381638056102417,6.579999923706055,4.107500076293945,20.822717721058993,0.46881673643914223,5.232674559192421,6.329999923706055,3.9760000705718994,20.161794459864552,0.45345696386025974,5.254642583730863,6.360000133514404,4.022500038146973,20.198108376739665,0.4653779589501143,644450800,26964400,147866000,64280200,900976000
2008-06-26,5.063549041748047,6.130000114440918,3.815000057220459,20.154521942138672,0.43718016147613525,5.261565031560907,6.329999923706055,3.994499921798706,20.48135258180146,0.4504766944838632,5.056025469957218,6.0,3.799999952316284,20.154521942138672,0.43718016147613525,5.238392832238041,6.329999923706055,3.9549999237060547,20.357883382960683,0.4470379444287199,869610000,29126600,226202000,67049100,845532000
2008-06-27,5.118621349334717,5.949999809265137,3.7330000400543213,20.067367553710938,0.441994309425354,5.133066208110405,6.21999979019165,3.803499937057495,20.270729003760685,0.4445160697522437,4.939865267727299,5.849999904632568,3.63100004196167,19.943898349267617,0.4289270680240826,5.010886191684644,6.150000095367432,3.7795000076293945,20.10368284048047,0.43901405467414323,1042249600,23612700,236810000,73450200,584140000
2008-06-30,5.038871765136719,5.829999923706055,3.6665000915527344,19.980220794677734,0.42915642261505127,5.176098490374436,6.039999961853027,3.805999994277954,20.321576300895096,0.44084818404101017,5.014194853233069,5.670000076293945,3.6605000495910645,19.96569467476541,0.42617616702326205,5.121629039910718,6.010000228881836,3.751499891281128,20.140003957852173,0.4369509393419428,684196800,27347200,142082000,57830500,653940000
2008-07-01,5.256750106811523,5.650000095367432,3.680999994277954,19.5153865814209,0.4298441708087921,5.257953878426978,5.820000171661377,3.7114999294281006,19.885792762654205,0.43030266535464345,4.935350719550797,5.400000095367432,3.5260000228881836,19.203082081103148,0.4163184040692613,4.942272004546732,5.710000038146973,3.611999988555908,19.80590191243054,0.4241129206637595,1111280800,32866100,205850000,100327800,881464000
2008-07-02,5.061143398284912,5.440000057220459,3.572000026702881,18.79636573791504,0.4133380949497223,5.3401106923630675,5.840000152587891,3.7204999923706055,19.60981033156545,0.43053187048485747,5.061143398284912,5.420000076293945,3.569000005722046,18.79636573791504,0.41265033955571645,5.272400133379932,5.769999980926514,3.7079999446868896,19.537181127354135,0.42778087623758687,837519200,24019300,140888000,84669000,763196000
2008-07-03,5.119520664215088,5.300000190734863,3.5999999046325684,18.868995666503906,0.2863334119319916,5.181213123472126,5.550000190734863,3.691999912261963,18.956150991960733,0.3010054231834153,4.988011898741409,5.010000228881836,3.5260000228881836,18.59300634224994,0.28427017358712153,5.103571502285152,5.480000019073486,3.625499963760376,18.86173260727526,0.29756667438946777,523362000,24320100,84964000,37074500,2987520000
2008-07-07,5.271193504333496,5.380000114440918,3.624500036239624,18.905311584472656,0.2773926854133606,5.330477632801778,5.670000076293945,3.7200000286102295,19.166774798869273,0.2925231915517261,5.173088957398478,5.21999979019165,3.5380001068115234,18.48406383236411,0.26959817148530224,5.211006949196515,5.46999979019165,3.618499994277954,18.96341467492601,0.2906891866669626,820391600,25813600,147110000,71527600,2202692000
2008-07-08,5.403305530548096,5.53000020980835,3.752000093460083,18.774581909179688,0.2757880389690399,5.40781967364146,5.539999961853027,3.7744998931884766,19.02878348493123,0.2861043177022053,5.198368255623992,5.289999961853027,3.5875000953674316,18.52764339391101,0.27051528278548054,5.278417452641441,5.380000114440918,3.61899995803833,18.83268500775543,0.27922681676593464,888350400,29246700,158320000,65553200,1805288000
2008-07-09,5.243809223175049,5.059999942779541,3.5304999351501465,18.324275970458984,0.27097374200820923,5.444232347328094,5.590000152587891,3.744999885559082,18.77457587874911,0.2806022356252251,5.240499253492932,5.010000228881836,3.5239999294281006,18.287962064995924,0.27097374200820923,5.42286580596422,5.550000190734863,3.7279999256134033,18.730998915136098,0.2764757305525746,895776000,35716600,138242000,54255800,1413168000
2008-07-10,5.315432071685791,4.960000038146973,3.5315001010894775,18.48406219482422,0.27028602361679077,5.336798211476579,5.119999885559082,3.5885000228881836,18.643845333093697,0.275558779302217,5.157139741116602,4.75,3.3994998931884766,18.142705356526175,0.2652425015436615,5.2639720472420475,5.110000133514404,3.5350000858306885,18.302489880082476,0.27234926277124777,840688800,45743800,198832000,57830600,1056992000
2008-07-11,5.193553447723389,4.840000152587891,3.427000045776367,18.338802337646484,0.267535001039505,5.32987777443823,4.929999828338623,3.499500036239624,18.622054682936206,0.274183239690963,5.146006074754008,4.599999904632568,3.3369998931884766,18.062813050606078,0.25951122421407574,5.2805247439951355,4.75,3.4700000286102295,18.27343619868936,0.26478397934907033,930011600,29950700,158600000,69532600,807760000
2008-07-14,5.2326741218566895,4.820000171661377,3.313999891281128,18.26617431640625,0.2553846538066864,5.395781115546582,4.960000038146973,3.4749999046325684,18.74552510942768,0.2716614095616518,5.208599499373241,4.71999979019165,3.2795000076293945,18.2080712319578,0.25355064892420837,5.393976262177049,4.920000076293945,3.4655001163482666,18.505849712916966,0.26959817114933093,886054400,22365600,180426000,51216200,882316000
2008-07-15,5.105075836181641,4.71999979019165,3.3515000343322754,18.992467880249023,0.2581358253955841,5.228459961351957,4.880000114440918,3.430999994277954,19.348349526522412,0.2634085822606439,5.007272248301099,4.53000020980835,3.1494998931884766,18.106395294749177,0.24529781105707013,5.190541975847753,4.679999828338623,3.2934999465942383,18.106395294749177,0.253092302194106,1040043200,26935200,226842000,92719300,1122484000
2008-07-16,5.200475692749023,5.059999942779541,3.5920000076293945,19.798643112182617,0.25951114296913147,5.204086606012003,5.090000152587891,3.637500047683716,19.820432286174828,0.2663886403845777,5.073781937213707,4.679999828338623,3.3420000076293945,18.82541550511718,0.25194589034639153,5.121930795661367,4.900000095367432,3.3469998836517334,18.97793556720266,0.25905264860718413,747790400,24060400,240778000,82060400,1034392000
2008-07-17,5.170380115509033,5.300000190734863,3.6054999828338623,19.987476348876953,0.26042822003364563,5.2657773832735515,5.320000171661377,3.61899995803833,20.27072865436431,0.26363770864792596,5.157740516937097,4.820000171661377,3.38700008392334,19.689697928932166,0.25034120506393975,5.239294414837114,5.25,3.559999942779541,20.031053306962736,0.26363770864792596,757526000,36053000,191948000,96526100,862080000
2008-07-18,4.96995735168457,4.650000095367432,3.4560000896453857,18.781835556030273,0.2650132477283478,5.105379231414008,5.0,3.5420000553131104,19.224870941134117,0.2666179922071179,4.965443610461227,4.579999923706055,3.4200000762939453,18.237118760417204,0.2512582208751266,5.071372687358453,4.909999847412109,3.496999979019165,19.144980086438984,0.2585942424845125,868414400,58910400,165960000,150277000,899720000
2008-07-21,5.004266262054443,4.590000152587891,3.4240000247955322,18.622055053710938,0.2666179835796356,5.040679154030866,4.75,3.490000009536743,19.00698883686859,0.27303698861575854,4.848681969516209,4.559999942779541,3.315000057220459,18.542164181951232,0.26432548373307413,5.022622576829837,4.730000019073486,3.4760000705718994,18.636581170498793,0.2691397443423548,1360469600,23296600,137938000,77575600,571636000
2008-07-22,4.875765323638916,4.409999847412109,3.3984999656677246,18.738264083862305,0.2608867287635803,4.898034293531705,4.590000152587891,3.4570000171661377,18.839945531644908,0.26524246745373276,4.409614839835212,4.320000171661377,3.2939999103546143,18.505851720851137,0.25584323466741615,4.483946527013438,4.519999980926514,3.3545000553131104,18.54943007788095,0.26409621755329754,1879592400,29393200,175916000,88657200,555924000
2008-07-23,5.003363132476807,4.670000076293945,3.5269999504089355,19.195823669433594,0.26868128776550293,5.066860489744518,4.690000057220459,3.6034998893737793,19.493602128931993,0.27143228250395285,4.8619231558887455,4.440000057220459,3.372999906539917,18.774575991219752,0.26157452630647937,4.965144180215207,4.449999809265137,3.372999906539917,18.781839049413215,0.2627207763915633,1061768400,22668800,358324000,79408800,594876000
2008-07-24,4.785784721374512,4.369999885559082,3.936000108718872,18.47679328918457,0.2528630495071411,4.973267691933331,4.730000019073486,4.11899995803833,19.006983947987543,0.26845205793718413,4.768330438357972,4.329999923706055,3.814500093460083,18.47679328918457,0.2521752939106114,4.944979064828465,4.679999828338623,3.815000057220459,18.94888088106785,0.2659302965261621,839619200,18573400,619932000,81092600,705628000
2008-07-25,4.878772258758545,4.360000133514404,3.9154999256134033,18.999731063842773,0.2650132477283478,4.905254819476801,4.440000057220459,4.046999931335449,19.043308041041886,0.26593023676514366,4.774347131457285,4.269999980926514,3.9059998989105225,18.52038015879115,0.2501119709147544,4.827010908345259,4.420000076293945,3.9814999103546143,18.62206023401812,0.2553847261982175,633637200,14936100,183014000,58682300,1039600000
2008-07-28,4.646453380584717,4.190000057220459,3.7990000247955322,18.52037239074707,0.26432543992996216,4.889308330330041,4.389999866485596,3.9154999256134033,18.96340919318997,0.27303694336900586,4.635017145938735,4.179999828338623,3.743000030517578,18.404166243431973,0.26042819630239633,4.8853960717224485,4.380000114440918,3.8545000553131104,18.92709390634991,0.2615744460357245,780712800,17167400,209604000,59707800,734808000
2008-07-29,4.727102279663086,4.210000038146973,3.9105000495910645,18.963420867919922,0.2670765221118927,4.7984241290602965,4.25,3.940000057220459,19.02152397734834,0.2737247891601683,4.623881291251272,4.110000133514404,3.808000087738037,18.447754559616207,0.2618037661298144,4.676845626510556,4.199999809265137,3.82450008392334,18.53490991640254,0.26478402188740285,684070800,18722200,135418000,66368200,764636000
2008-07-30,4.811364650726318,4.230000019073486,3.9105000495910645,19.050561904907227,0.2631792724132538,4.829721764523913,4.28000020980835,3.992500066757202,19.239397228660387,0.27280779504413866,4.697009169434187,4.110000133514404,3.821000099182129,18.8108865680833,0.25721876100639723,4.748168253406048,4.28000020980835,3.9179999828338623,19.028774119469162,0.2723492731445667,725183200,18972800,151346000,51977700,588492000
